label,n_points,file
7,437,valve_0347_lidar_classes.ply
8,697,valve_0347_lidar_classes.ply
9,3279,valve_0347_lidar_classes.ply
0,809,valve_0348_lidar_classes.ply
1,157,valve_0348_lidar_classes.ply
2,96,valve_0348_lidar_classes.ply
3,670,valve_0348_lidar_classes.ply
4,89,valve_0348_lidar_classes.ply
5,1094,valve_0348_lidar_classes.ply
6,407,valve_0348_lidar_classes.ply
7,449,valve_0348_lidar_classes.ply
8,805,valve_0348_lidar_classes.ply
9,3115,valve_0348_lidar_classes.ply
0,784,valve_0349_lidar_classes.ply
1,164,valve_0349_lidar_classes.ply
2,73,valve_0349_lidar_classes.ply
3,489,valve_0349_lidar_classes.ply
4,72,valve_0349_lidar_classes.ply
5,921,valve_0349_lidar_classes.ply
6,292,valve_0349_lidar_classes.ply
7,526,valve_0349_lidar_classes.ply
8,815,valve_0349_lidar_classes.ply
9,2954,valve_0349_lidar_classes.ply
0,746,valve_0350_lidar_classes.ply
1,154,valve_0350_lidar_classes.ply
2,101,valve_0350_lidar_classes.ply
3,724,valve_0350_lidar_classes.ply
4,106,valve_0350_lidar_classes.ply
5,1250,valve_0350_lidar_classes.ply
6,409,valve_0350_lidar_classes.ply
7,409,valve_0350_lidar_classes.ply
8,774,valve_0350_lidar_classes.ply
9,2999,valve_0350_lidar_classes.ply
0,684,valve_0351_lidar_classes.ply
1,183,valve_0351_lidar_classes.ply
2,96,valve_0351_lidar_classes.ply
3,757,valve_0351_lidar_classes.ply
4,84,valve_0351_lidar_classes.ply
5,1139,valve_0351_lidar_classes.ply
6,487,valve_0351_lidar_classes.ply
7,454,valve_0351_lidar_classes.ply
8,758,valve_0351_lidar_classes.ply
9,3266,valve_0351_lidar_classes.ply
0,482,valve_0352_lidar_classes.ply
1,154,valve_0352_lidar_classes.ply
2,69,valve_0352_lidar_classes.ply
3,577,valve_0352_lidar_classes.ply
4,91,valve_0352_lidar_classes.ply
5,961,valve_0352_lidar_classes.ply
6,640,valve_0352_lidar_classes.ply
7,410,valve_0352_lidar_classes.ply
8,685,valve_0352_lidar_classes.ply
9,2944,valve_0352_lidar_classes.ply
0,633,valve_0353_lidar_classes.ply
1,161,valve_0353_lidar_classes.ply
2,85,valve_0353_lidar_classes.ply
3,624,valve_0353_lidar_classes.ply
4,97,valve_0353_lidar_classes.ply
5,936,valve_0353_lidar_classes.ply
6,846,valve_0353_lidar_classes.ply
7,424,valve_0353_lidar_classes.ply
8,675,valve_0353_lidar_classes.ply
9,2730,valve_0353_lidar_classes.ply
0,423,valve_0354_lidar_classes.ply
1,142,valve_0354_lidar_classes.ply
2,81,valve_0354_lidar_classes.ply
3,566,valve_0354_lidar_classes.ply
4,72,valve_0354_lidar_classes.ply
5,951,valve_0354_lidar_classes.ply
6,652,valve_0354_lidar_classes.ply
7,378,valve_0354_lidar_classes.ply
8,671,valve_0354_lidar_classes.ply
9,2661,valve_0354_lidar_classes.ply
0,687,valve_0355_lidar_classes.ply
1,183,valve_0355_lidar_classes.ply
2,99,valve_0355_lidar_classes.ply
3,768,valve_0355_lidar_classes.ply
4,98,valve_0355_lidar_classes.ply
5,1197,valve_0355_lidar_classes.ply
6,415,valve_0355_lidar_classes.ply
7,422,valve_0355_lidar_classes.ply
8,743,valve_0355_lidar_classes.ply
9,3464,valve_0355_lidar_classes.ply
0,546,valve_0356_lidar_classes.ply
1,165,valve_0356_lidar_classes.ply
2,63,valve_0356_lidar_classes.ply
3,603,valve_0356_lidar_classes.ply
4,81,valve_0356_lidar_classes.ply
5,1015,valve_0356_lidar_classes.ply
6,498,valve_0356_lidar_classes.ply
7,383,valve_0356_lidar_classes.ply
8,657,valve_0356_lidar_classes.ply
9,2843,valve_0356_lidar_classes.ply
0,644,valve_0357_lidar_classes.ply
1,159,valve_0357_lidar_classes.ply
2,84,valve_0357_lidar_classes.ply
3,670,valve_0357_lidar_classes.ply
4,107,valve_0357_lidar_classes.ply
5,859,valve_0357_lidar_classes.ply
6,858,valve_0357_lidar_classes.ply
7,418,valve_0357_lidar_classes.ply
8,625,valve_0357_lidar_classes.ply
9,2672,valve_0357_lidar_classes.ply
0,628,valve_0358_lidar_classes.ply
1,161,valve_0358_lidar_classes.ply
2,73,valve_0358_lidar_classes.ply
3,586,valve_0358_lidar_classes.ply
4,67,valve_0358_lidar_classes.ply
5,1126,valve_0358_lidar_classes.ply
6,613,valve_0358_lidar_classes.ply
7,431,valve_0358_lidar_classes.ply
8,758,valve_0358_lidar_classes.ply
9,2982,valve_0358_lidar_classes.ply
0,635,valve_0359_lidar_classes.ply
1,181,valve_0359_lidar_classes.ply
2,101,valve_0359_lidar_classes.ply
3,744,valve_0359_lidar_classes.ply
4,78,valve_0359_lidar_classes.ply
5,1160,valve_0359_lidar_classes.ply
6,459,valve_0359_lidar_classes.ply
7,522,valve_0359_lidar_classes.ply
8,764,valve_0359_lidar_classes.ply
9,3532,valve_0359_lidar_classes.ply
0,632,valve_0360_lidar_classes.ply
1,147,valve_0360_lidar_classes.ply
2,79,valve_0360_lidar_classes.ply
3,681,valve_0360_lidar_classes.ply
4,83,valve_0360_lidar_classes.ply
5,946,valve_0360_lidar_classes.ply
6,675,valve_0360_lidar_classes.ply
7,380,valve_0360_lidar_classes.ply
8,654,valve_0360_lidar_classes.ply
9,2766,valve_0360_lidar_classes.ply
0,681,valve_0361_lidar_classes.ply
1,186,valve_0361_lidar_classes.ply
2,96,valve_0361_lidar_classes.ply
3,762,valve_0361_lidar_classes.ply
4,117,valve_0361_lidar_classes.ply
5,1059,valve_0361_lidar_classes.ply
6,496,valve_0361_lidar_classes.ply
7,457,valve_0361_lidar_classes.ply
8,689,valve_0361_lidar_classes.ply
9,3576,valve_0361_lidar_classes.ply
0,640,valve_0362_lidar_classes.ply
1,182,valve_0362_lidar_classes.ply
2,91,valve_0362_lidar_classes.ply
3,745,valve_0362_lidar_classes.ply
4,116,valve_0362_lidar_classes.ply
5,1156,valve_0362_lidar_classes.ply
6,971,valve_0362_lidar_classes.ply
7,530,valve_0362_lidar_classes.ply
8,704,valve_0362_lidar_classes.ply
9,2827,valve_0362_lidar_classes.ply
0,507,valve_0363_lidar_classes.ply
1,150,valve_0363_lidar_classes.ply
2,79,valve_0363_lidar_classes.ply
3,617,valve_0363_lidar_classes.ply
4,75,valve_0363_lidar_classes.ply
5,907,valve_0363_lidar_classes.ply
6,628,valve_0363_lidar_classes.ply
7,418,valve_0363_lidar_classes.ply
8,616,valve_0363_lidar_classes.ply
9,2600,valve_0363_lidar_classes.ply
0,760,valve_0364_lidar_classes.ply
1,171,valve_0364_lidar_classes.ply
2,90,valve_0364_lidar_classes.ply
3,621,valve_0364_lidar_classes.ply
4,67,valve_0364_lidar_classes.ply
5,1144,valve_0364_lidar_classes.ply
6,410,valve_0364_lidar_classes.ply
7,416,valve_0364_lidar_classes.ply
8,789,valve_0364_lidar_classes.ply
9,3310,valve_0364_lidar_classes.ply
0,380,valve_0365_lidar_classes.ply
1,146,valve_0365_lidar_classes.ply
2,67,valve_0365_lidar_classes.ply
3,571,valve_0365_lidar_classes.ply
4,73,valve_0365_lidar_classes.ply
5,838,valve_0365_lidar_classes.ply
6,612,valve_0365_lidar_classes.ply
7,421,valve_0365_lidar_classes.ply
8,587,valve_0365_lidar_classes.ply
9,2898,valve_0365_lidar_classes.ply
0,893,valve_0366_lidar_classes.ply
1,198,valve_0366_lidar_classes.ply
2,63,valve_0366_lidar_classes.ply
3,675,valve_0366_lidar_classes.ply
4,90,valve_0366_lidar_classes.ply
5,915,valve_0366_lidar_classes.ply
6,915,valve_0366_lidar_classes.ply
7,480,valve_0366_lidar_classes.ply
8,640,valve_0366_lidar_classes.ply
9,2658,valve_0366_lidar_classes.ply
0,579,valve_0367_lidar_classes.ply
1,152,valve_0367_lidar_classes.ply
2,80,valve_0367_lidar_classes.ply
3,627,valve_0367_lidar_classes.ply
4,71,valve_0367_lidar_classes.ply
5,836,valve_0367_lidar_classes.ply
6,653,valve_0367_lidar_classes.ply
7,381,valve_0367_lidar_classes.ply
8,704,valve_0367_lidar_classes.ply
9,2563,valve_0367_lidar_classes.ply
0,617,valve_0368_lidar_classes.ply
1,186,valve_0368_lidar_classes.ply
2,84,valve_0368_lidar_classes.ply
3,675,valve_0368_lidar_classes.ply
4,75,valve_0368_lidar_classes.ply
5,958,valve_0368_lidar_classes.ply
6,843,valve_0368_lidar_classes.ply
7,459,valve_0368_lidar_classes.ply
8,604,valve_0368_lidar_classes.ply
9,3063,valve_0368_lidar_classes.ply
0,730,valve_0369_lidar_classes.ply
1,185,valve_0369_lidar_classes.ply
2,74,valve_0369_lidar_classes.ply
3,646,valve_0369_lidar_classes.ply
4,75,valve_0369_lidar_classes.ply
5,1077,valve_0369_lidar_classes.ply
6,725,valve_0369_lidar_classes.ply
7,380,valve_0369_lidar_classes.ply
8,689,valve_0369_lidar_classes.ply
9,2628,valve_0369_lidar_classes.ply
0,837,valve_0370_lidar_classes.ply
1,170,valve_0370_lidar_classes.ply
2,91,valve_0370_lidar_classes.ply
3,635,valve_0370_lidar_classes.ply
4,84,valve_0370_lidar_classes.ply
5,1097,valve_0370_lidar_classes.ply
6,428,valve_0370_lidar_classes.ply
7,435,valve_0370_lidar_classes.ply
8,783,valve_0370_lidar_classes.ply
9,2885,valve_0370_lidar_classes.ply
0,418,valve_0371_lidar_classes.ply
1,151,valve_0371_lidar_classes.ply
2,84,valve_0371_lidar_classes.ply
3,534,valve_0371_lidar_classes.ply
4,73,valve_0371_lidar_classes.ply
5,866,valve_0371_lidar_classes.ply
6,563,valve_0371_lidar_classes.ply
7,406,valve_0371_lidar_classes.ply
8,599,valve_0371_lidar_classes.ply
9,2804,valve_0371_lidar_classes.ply
0,878,valve_0372_lidar_classes.ply
1,190,valve_0372_lidar_classes.ply
2,64,valve_0372_lidar_classes.ply
3,699,valve_0372_lidar_classes.ply
4,71,valve_0372_lidar_classes.ply
5,913,valve_0372_lidar_classes.ply
6,847,valve_0372_lidar_classes.ply
7,479,valve_0372_lidar_classes.ply
8,619,valve_0372_lidar_classes.ply
9,2818,valve_0372_lidar_classes.ply
0,623,valve_0373_lidar_classes.ply
1,186,valve_0373_lidar_classes.ply
2,82,valve_0373_lidar_classes.ply
3,782,valve_0373_lidar_classes.ply
4,123,valve_0373_lidar_classes.ply
5,996,valve_0373_lidar_classes.ply
6,886,valve_0373_lidar_classes.ply
7,462,valve_0373_lidar_classes.ply
8,702,valve_0373_lidar_classes.ply
9,2980,valve_0373_lidar_classes.ply
0,848,valve_0374_lidar_classes.ply
1,221,valve_0374_lidar_classes.ply
2,80,valve_0374_lidar_classes.ply
3,762,valve_0374_lidar_classes.ply
4,142,valve_0374_lidar_classes.ply
5,1134,valve_0374_lidar_classes.ply
6,990,valve_0374_lidar_classes.ply
7,462,valve_0374_lidar_classes.ply
8,733,valve_0374_lidar_classes.ply
9,2626,valve_0374_lidar_classes.ply
0,766,valve_0375_lidar_classes.ply
1,145,valve_0375_lidar_classes.ply
2,76,valve_0375_lidar_classes.ply
3,547,valve_0375_lidar_classes.ply
4,80,valve_0375_lidar_classes.ply
5,892,valve_0375_lidar_classes.ply
6,350,valve_0375_lidar_classes.ply
7,444,valve_0375_lidar_classes.ply
8,719,valve_0375_lidar_classes.ply
9,3199,valve_0375_lidar_classes.ply
0,666,valve_0376_lidar_classes.ply
1,196,valve_0376_lidar_classes.ply
2,79,valve_0376_lidar_classes.ply
3,752,valve_0376_lidar_classes.ply
4,78,valve_0376_lidar_classes.ply
5,1308,valve_0376_lidar_classes.ply
6,411,valve_0376_lidar_classes.ply
7,454,valve_0376_lidar_classes.ply
8,818,valve_0376_lidar_classes.ply
9,3269,valve_0376_lidar_classes.ply
0,641,valve_0377_lidar_classes.ply
1,137,valve_0377_lidar_classes.ply
2,85,valve_0377_lidar_classes.ply
3,577,valve_0377_lidar_classes.ply
4,102,valve_0377_lidar_classes.ply
5,1146,valve_0377_lidar_classes.ply
6,483,valve_0377_lidar_classes.ply
7,436,valve_0377_lidar_classes.ply
8,871,valve_0377_lidar_classes.ply
9,2750,valve_0377_lidar_classes.ply
0,907,valve_0378_lidar_classes.ply
1,248,valve_0378_lidar_classes.ply
2,66,valve_0378_lidar_classes.ply
3,774,valve_0378_lidar_classes.ply
4,79,valve_0378_lidar_classes.ply
5,1049,valve_0378_lidar_classes.ply
6,929,valve_0378_lidar_classes.ply
7,452,valve_0378_lidar_classes.ply
8,571,valve_0378_lidar_classes.ply
9,3007,valve_0378_lidar_classes.ply
0,658,valve_0379_lidar_classes.ply
1,202,valve_0379_lidar_classes.ply
2,94,valve_0379_lidar_classes.ply
3,735,valve_0379_lidar_classes.ply
4,94,valve_0379_lidar_classes.ply
5,1084,valve_0379_lidar_classes.ply
6,990,valve_0379_lidar_classes.ply
7,503,valve_0379_lidar_classes.ply
8,692,valve_0379_lidar_classes.ply
9,2740,valve_0379_lidar_classes.ply
0,886,valve_0380_lidar_classes.ply
1,163,valve_0380_lidar_classes.ply
2,63,valve_0380_lidar_classes.ply
3,685,valve_0380_lidar_classes.ply
4,83,valve_0380_lidar_classes.ply
5,1064,valve_0380_lidar_classes.ply
6,944,valve_0380_lidar_classes.ply
7,511,valve_0380_lidar_classes.ply
8,712,valve_0380_lidar_classes.ply
9,2512,valve_0380_lidar_classes.ply
0,636,valve_0381_lidar_classes.ply
1,213,valve_0381_lidar_classes.ply
2,104,valve_0381_lidar_classes.ply
3,779,valve_0381_lidar_classes.ply
4,84,valve_0381_lidar_classes.ply
5,1267,valve_0381_lidar_classes.ply
6,460,valve_0381_lidar_classes.ply
7,499,valve_0381_lidar_classes.ply
8,881,valve_0381_lidar_classes.ply
9,3324,valve_0381_lidar_classes.ply
0,758,valve_0382_lidar_classes.ply
1,115,valve_0382_lidar_classes.ply
2,51,valve_0382_lidar_classes.ply
3,465,valve_0382_lidar_classes.ply
4,75,valve_0382_lidar_classes.ply
5,884,valve_0382_lidar_classes.ply
6,333,valve_0382_lidar_classes.ply
7,412,valve_0382_lidar_classes.ply
8,617,valve_0382_lidar_classes.ply
9,3040,valve_0382_lidar_classes.ply
0,698,valve_0383_lidar_classes.ply
1,186,valve_0383_lidar_classes.ply
2,86,valve_0383_lidar_classes.ply
3,762,valve_0383_lidar_classes.ply
4,105,valve_0383_lidar_classes.ply
5,1216,valve_0383_lidar_classes.ply
6,473,valve_0383_lidar_classes.ply
7,464,valve_0383_lidar_classes.ply
8,843,valve_0383_lidar_classes.ply
9,3293,valve_0383_lidar_classes.ply
0,714,valve_0384_lidar_classes.ply
1,175,valve_0384_lidar_classes.ply
2,67,valve_0384_lidar_classes.ply
3,474,valve_0384_lidar_classes.ply
4,74,valve_0384_lidar_classes.ply
5,895,valve_0384_lidar_classes.ply
6,304,valve_0384_lidar_classes.ply
7,433,valve_0384_lidar_classes.ply
8,708,valve_0384_lidar_classes.ply
9,2932,valve_0384_lidar_classes.ply
0,631,valve_0385_lidar_classes.ply
1,157,valve_0385_lidar_classes.ply
2,78,valve_0385_lidar_classes.ply
3,575,valve_0385_lidar_classes.ply
4,84,valve_0385_lidar_classes.ply
5,886,valve_0385_lidar_classes.ply
6,532,valve_0385_lidar_classes.ply
7,499,valve_0385_lidar_classes.ply
8,664,valve_0385_lidar_classes.ply
9,3149,valve_0385_lidar_classes.ply
0,624,valve_0386_lidar_classes.ply
1,174,valve_0386_lidar_classes.ply
2,76,valve_0386_lidar_classes.ply
3,649,valve_0386_lidar_classes.ply
4,88,valve_0386_lidar_classes.ply
5,1031,valve_0386_lidar_classes.ply
6,450,valve_0386_lidar_classes.ply
7,371,valve_0386_lidar_classes.ply
8,678,valve_0386_lidar_classes.ply
9,3306,valve_0386_lidar_classes.ply
0,642,valve_0387_lidar_classes.ply
1,172,valve_0387_lidar_classes.ply
2,77,valve_0387_lidar_classes.ply
3,672,valve_0387_lidar_classes.ply
4,113,valve_0387_lidar_classes.ply
5,1014,valve_0387_lidar_classes.ply
6,848,valve_0387_lidar_classes.ply
7,499,valve_0387_lidar_classes.ply
8,578,valve_0387_lidar_classes.ply
9,2587,valve_0387_lidar_classes.ply
0,587,valve_0388_lidar_classes.ply
1,160,valve_0388_lidar_classes.ply
2,80,valve_0388_lidar_classes.ply
3,590,valve_0388_lidar_classes.ply
4,88,valve_0388_lidar_classes.ply
5,1071,valve_0388_lidar_classes.ply
6,714,valve_0388_lidar_classes.ply
7,440,valve_0388_lidar_classes.ply
8,801,valve_0388_lidar_classes.ply
9,2886,valve_0388_lidar_classes.ply
0,774,valve_0389_lidar_classes.ply
1,198,valve_0389_lidar_classes.ply
2,89,valve_0389_lidar_classes.ply
3,705,valve_0389_lidar_classes.ply
4,89,valve_0389_lidar_classes.ply
5,1171,valve_0389_lidar_classes.ply
6,454,valve_0389_lidar_classes.ply
7,370,valve_0389_lidar_classes.ply
8,875,valve_0389_lidar_classes.ply
9,2966,valve_0389_lidar_classes.ply
0,595,valve_0390_lidar_classes.ply
1,155,valve_0390_lidar_classes.ply
2,80,valve_0390_lidar_classes.ply
3,604,valve_0390_lidar_classes.ply
4,96,valve_0390_lidar_classes.ply
5,1096,valve_0390_lidar_classes.ply
6,832,valve_0390_lidar_classes.ply
7,412,valve_0390_lidar_classes.ply
8,786,valve_0390_lidar_classes.ply
9,2652,valve_0390_lidar_classes.ply
0,686,valve_0391_lidar_classes.ply
1,238,valve_0391_lidar_classes.ply
2,97,valve_0391_lidar_classes.ply
3,793,valve_0391_lidar_classes.ply
4,108,valve_0391_lidar_classes.ply
5,1155,valve_0391_lidar_classes.ply
6,958,valve_0391_lidar_classes.ply
7,533,valve_0391_lidar_classes.ply
8,804,valve_0391_lidar_classes.ply
9,2930,valve_0391_lidar_classes.ply
0,797,valve_0392_lidar_classes.ply
1,198,valve_0392_lidar_classes.ply
2,76,valve_0392_lidar_classes.ply
3,700,valve_0392_lidar_classes.ply
4,86,valve_0392_lidar_classes.ply
5,896,valve_0392_lidar_classes.ply
6,796,valve_0392_lidar_classes.ply
7,433,valve_0392_lidar_classes.ply
8,667,valve_0392_lidar_classes.ply
9,2781,valve_0392_lidar_classes.ply
0,486,valve_0393_lidar_classes.ply
1,143,valve_0393_lidar_classes.ply
2,81,valve_0393_lidar_classes.ply
3,609,valve_0393_lidar_classes.ply
4,64,valve_0393_lidar_classes.ply
5,911,valve_0393_lidar_classes.ply
6,661,valve_0393_lidar_classes.ply
7,377,valve_0393_lidar_classes.ply
8,792,valve_0393_lidar_classes.ply
9,2503,valve_0393_lidar_classes.ply
0,767,valve_0394_lidar_classes.ply
1,170,valve_0394_lidar_classes.ply
2,81,valve_0394_lidar_classes.ply
3,651,valve_0394_lidar_classes.ply
4,64,valve_0394_lidar_classes.ply
5,942,valve_0394_lidar_classes.ply
6,783,valve_0394_lidar_classes.ply
7,404,valve_0394_lidar_classes.ply
8,632,valve_0394_lidar_classes.ply
9,2804,valve_0394_lidar_classes.ply
0,597,valve_0395_lidar_classes.ply
1,170,valve_0395_lidar_classes.ply
2,73,valve_0395_lidar_classes.ply
3,622,valve_0395_lidar_classes.ply
4,101,valve_0395_lidar_classes.ply
5,1175,valve_0395_lidar_classes.ply
6,485,valve_0395_lidar_classes.ply
7,422,valve_0395_lidar_classes.ply
8,744,valve_0395_lidar_classes.ply
9,2926,valve_0395_lidar_classes.ply
0,609,valve_0396_lidar_classes.ply
1,154,valve_0396_lidar_classes.ply
2,76,valve_0396_lidar_classes.ply
3,583,valve_0396_lidar_classes.ply
4,69,valve_0396_lidar_classes.ply
5,1144,valve_0396_lidar_classes.ply
6,441,valve_0396_lidar_classes.ply
7,496,valve_0396_lidar_classes.ply
8,746,valve_0396_lidar_classes.ply
9,3172,valve_0396_lidar_classes.ply
0,664,valve_0397_lidar_classes.ply
1,196,valve_0397_lidar_classes.ply
2,85,valve_0397_lidar_classes.ply
3,747,valve_0397_lidar_classes.ply
4,108,valve_0397_lidar_classes.ply
5,1214,valve_0397_lidar_classes.ply
6,456,valve_0397_lidar_classes.ply
7,467,valve_0397_lidar_classes.ply
8,819,valve_0397_lidar_classes.ply
9,3076,valve_0397_lidar_classes.ply
0,707,valve_0398_lidar_classes.ply
1,145,valve_0398_lidar_classes.ply
2,54,valve_0398_lidar_classes.ply
3,442,valve_0398_lidar_classes.ply
4,48,valve_0398_lidar_classes.ply
5,912,valve_0398_lidar_classes.ply
6,310,valve_0398_lidar_classes.ply
7,315,valve_0398_lidar_classes.ply
8,636,valve_0398_lidar_classes.ply
9,2815,valve_0398_lidar_classes.ply
0,817,valve_0399_lidar_classes.ply
1,208,valve_0399_lidar_classes.ply
2,81,valve_0399_lidar_classes.ply
3,809,valve_0399_lidar_classes.ply
4,132,valve_0399_lidar_classes.ply
5,1055,valve_0399_lidar_classes.ply
6,909,valve_0399_lidar_classes.ply
7,494,valve_0399_lidar_classes.ply
8,682,valve_0399_lidar_classes.ply
9,3059,valve_0399_lidar_classes.ply
0,510,valve_0400_lidar_classes.ply
1,183,valve_0400_lidar_classes.ply
2,73,valve_0400_lidar_classes.ply
3,554,valve_0400_lidar_classes.ply
4,67,valve_0400_lidar_classes.ply
5,1027,valve_0400_lidar_classes.ply
6,591,valve_0400_lidar_classes.ply
7,343,valve_0400_lidar_classes.ply
8,724,valve_0400_lidar_classes.ply
9,2746,valve_0400_lidar_classes.ply
0,425,valve_0401_lidar_classes.ply
1,159,valve_0401_lidar_classes.ply
2,70,valve_0401_lidar_classes.ply
3,589,valve_0401_lidar_classes.ply
4,77,valve_0401_lidar_classes.ply
5,1005,valve_0401_lidar_classes.ply
6,609,valve_0401_lidar_classes.ply
7,351,valve_0401_lidar_classes.ply
8,780,valve_0401_lidar_classes.ply
9,2808,valve_0401_lidar_classes.ply
0,725,valve_0402_lidar_classes.ply
1,157,valve_0402_lidar_classes.ply
2,62,valve_0402_lidar_classes.ply
3,477,valve_0402_lidar_classes.ply
4,65,valve_0402_lidar_classes.ply
5,854,valve_0402_lidar_classes.ply
6,263,valve_0402_lidar_classes.ply
7,481,valve_0402_lidar_classes.ply
8,628,valve_0402_lidar_classes.ply
9,3188,valve_0402_lidar_classes.ply
0,717,valve_0403_lidar_classes.ply
1,219,valve_0403_lidar_classes.ply
2,95,valve_0403_lidar_classes.ply
3,766,valve_0403_lidar_classes.ply
4,114,valve_0403_lidar_classes.ply
5,1093,valve_0403_lidar_classes.ply
6,455,valve_0403_lidar_classes.ply
7,399,valve_0403_lidar_classes.ply
8,774,valve_0403_lidar_classes.ply
9,3321,valve_0403_lidar_classes.ply
0,837,valve_0404_lidar_classes.ply
1,220,valve_0404_lidar_classes.ply
2,74,valve_0404_lidar_classes.ply
3,796,valve_0404_lidar_classes.ply
4,117,valve_0404_lidar_classes.ply
5,1080,valve_0404_lidar_classes.ply
6,919,valve_0404_lidar_classes.ply
7,446,valve_0404_lidar_classes.ply
8,732,valve_0404_lidar_classes.ply
9,2776,valve_0404_lidar_classes.ply
0,778,valve_0405_lidar_classes.ply
1,169,valve_0405_lidar_classes.ply
2,75,valve_0405_lidar_classes.ply
3,686,valve_0405_lidar_classes.ply
4,72,valve_0405_lidar_classes.ply
5,988,valve_0405_lidar_classes.ply
6,757,valve_0405_lidar_classes.ply
7,400,valve_0405_lidar_classes.ply
8,717,valve_0405_lidar_classes.ply
9,2795,valve_0405_lidar_classes.ply
0,635,valve_0406_lidar_classes.ply
1,171,valve_0406_lidar_classes.ply
2,84,valve_0406_lidar_classes.ply
3,671,valve_0406_lidar_classes.ply
4,99,valve_0406_lidar_classes.ply
5,934,valve_0406_lidar_classes.ply
6,857,valve_0406_lidar_classes.ply
7,456,valve_0406_lidar_classes.ply
8,616,valve_0406_lidar_classes.ply
9,2637,valve_0406_lidar_classes.ply
0,704,valve_0407_lidar_classes.ply
1,136,valve_0407_lidar_classes.ply
2,55,valve_0407_lidar_classes.ply
3,453,valve_0407_lidar_classes.ply
4,68,valve_0407_lidar_classes.ply
5,790,valve_0407_lidar_classes.ply
6,344,valve_0407_lidar_classes.ply
7,351,valve_0407_lidar_classes.ply
8,548,valve_0407_lidar_classes.ply
9,3132,valve_0407_lidar_classes.ply
0,597,valve_0408_lidar_classes.ply
1,180,valve_0408_lidar_classes.ply
2,78,valve_0408_lidar_classes.ply
3,689,valve_0408_lidar_classes.ply
4,81,valve_0408_lidar_classes.ply
5,1112,valve_0408_lidar_classes.ply
6,423,valve_0408_lidar_classes.ply
7,447,valve_0408_lidar_classes.ply
8,684,valve_0408_lidar_classes.ply
9,3132,valve_0408_lidar_classes.ply
0,853,valve_0409_lidar_classes.ply
1,159,valve_0409_lidar_classes.ply
2,70,valve_0409_lidar_classes.ply
3,508,valve_0409_lidar_classes.ply
4,86,valve_0409_lidar_classes.ply
5,820,valve_0409_lidar_classes.ply
6,289,valve_0409_lidar_classes.ply
7,491,valve_0409_lidar_classes.ply
8,670,valve_0409_lidar_classes.ply
9,3105,valve_0409_lidar_classes.ply
0,782,valve_0410_lidar_classes.ply
1,213,valve_0410_lidar_classes.ply
2,102,valve_0410_lidar_classes.ply
3,793,valve_0410_lidar_classes.ply
4,124,valve_0410_lidar_classes.ply
5,1118,valve_0410_lidar_classes.ply
6,895,valve_0410_lidar_classes.ply
7,499,valve_0410_lidar_classes.ply
8,706,valve_0410_lidar_classes.ply
9,2896,valve_0410_lidar_classes.ply
0,614,valve_0411_lidar_classes.ply
1,179,valve_0411_lidar_classes.ply
2,80,valve_0411_lidar_classes.ply
3,663,valve_0411_lidar_classes.ply
4,76,valve_0411_lidar_classes.ply
5,1012,valve_0411_lidar_classes.ply
6,606,valve_0411_lidar_classes.ply
7,397,valve_0411_lidar_classes.ply
8,760,valve_0411_lidar_classes.ply
9,2575,valve_0411_lidar_classes.ply
0,457,valve_0412_lidar_classes.ply
1,164,valve_0412_lidar_classes.ply
2,75,valve_0412_lidar_classes.ply
3,530,valve_0412_lidar_classes.ply
4,77,valve_0412_lidar_classes.ply
5,851,valve_0412_lidar_classes.ply
6,642,valve_0412_lidar_classes.ply
7,402,valve_0412_lidar_classes.ply
8,617,valve_0412_lidar_classes.ply
9,2908,valve_0412_lidar_classes.ply
0,817,valve_0413_lidar_classes.ply
1,217,valve_0413_lidar_classes.ply
2,82,valve_0413_lidar_classes.ply
3,815,valve_0413_lidar_classes.ply
4,120,valve_0413_lidar_classes.ply
5,1158,valve_0413_lidar_classes.ply
6,982,valve_0413_lidar_classes.ply
7,488,valve_0413_lidar_classes.ply
8,669,valve_0413_lidar_classes.ply
9,3141,valve_0413_lidar_classes.ply
0,708,valve_0414_lidar_classes.ply
1,150,valve_0414_lidar_classes.ply
2,50,valve_0414_lidar_classes.ply
3,441,valve_0414_lidar_classes.ply
4,43,valve_0414_lidar_classes.ply
5,891,valve_0414_lidar_classes.ply
6,329,valve_0414_lidar_classes.ply
7,317,valve_0414_lidar_classes.ply
8,618,valve_0414_lidar_classes.ply
9,2993,valve_0414_lidar_classes.ply
0,858,valve_0415_lidar_classes.ply
1,189,valve_0415_lidar_classes.ply
2,70,valve_0415_lidar_classes.ply
3,685,valve_0415_lidar_classes.ply
4,95,valve_0415_lidar_classes.ply
5,887,valve_0415_lidar_classes.ply
6,723,valve_0415_lidar_classes.ply
7,439,valve_0415_lidar_classes.ply
8,677,valve_0415_lidar_classes.ply
9,2523,valve_0415_lidar_classes.ply
0,637,valve_0416_lidar_classes.ply
1,184,valve_0416_lidar_classes.ply
2,102,valve_0416_lidar_classes.ply
3,733,valve_0416_lidar_classes.ply
4,73,valve_0416_lidar_classes.ply
5,1062,valve_0416_lidar_classes.ply
6,479,valve_0416_lidar_classes.ply
7,449,valve_0416_lidar_classes.ply
8,724,valve_0416_lidar_classes.ply
9,3735,valve_0416_lidar_classes.ply
0,707,valve_0417_lidar_classes.ply
